,Year,Conflict name,Dyad name,Where coordinates,Where description,Latitude,Longitude,Country of origin,Region,Deaths civilians
79283,2019,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,CancÃºn town,Villas Cancun subdivision,21.17429,-86.84656,Mexico,Americas,0
156685,2019,Syria: Government,Government of Syria - Syrian insurgents,Nawa town,Nawa area,32.89102800000001,36.04345900000001,Syria,Middle East,0
178614,2019,Government of Venezuela - Civilians,Government of Venezuela - Civilians,Barcelona town,"Calle Los Chaguaramos AnzoÃ¡tegui

-> BARCELONA TOWN",10.13333,-64.7,Venezuela,Americas,1
61501,2019,CPI-Maoist - Civilians,CPI-Maoist - Civilians,Kukurkund village,n Kukurkund village under Maithili Police limits in Malkangiri District of Odisha,18.640846,82.025497,India,Asia,1
86371,2019,Myanmar (Burma): Government,Government of Myanmar (Burma) - PSLF,Kutkai town,in Kutkai Townshipâ€™s Mawhit/Maw Hit village on the outskirts of Kutkai Town,23.457278,97.931008,Myanmar (Burma),Asia,5
157028,2019,Syria: Government,Government of Syria - Syrian insurgents,Kabanah village,areas of Kabani in Jabal al-Akrad in the northern countryside of Latakia,35.71743,36.23272,Syria,Middle East,0
19878,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Nad Ali district (Marja),Marja district.,31.625941,63.861445,Afghanistan,Asia,0
173613,2019,Government of Togo - Civilians,Government of Togo - Civilians,Bafilo town,"in Bafilo, northern Togo",9.35689,1.248407,Togo,Africa,1
18988,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Khas Uruzgan district,Khas Uruzgan district of the southern Uruzgan province,32.997793,66.690348,Afghanistan,Asia,0
17782,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Gorkh Ab village,"Suzma Qala district's Gorkab area, Sari Pul",36.0098,66.2593,Afghanistan,Asia,0
181099,2019,Government of Zimbabwe (Rhodesia) - Civilians,Government of Zimbabwe (Rhodesia) - Civilians,Mutare town,Mutare,-18.975973,32.650092,Zimbabwe (Rhodesia),Africa,1
157047,2019,Syria: Government,Government of Syria - Syrian insurgents,Jibala village,Jabbala village in the southern countryside of Idlib,35.570091,36.555858,Syria,Middle East,6
46750,2019,ADF - Civilians,ADF - Civilians,Mamove village,near Mamove village in Beni territory,0.81863,29.441244,Dem. Rep. of the Congo,Africa,3
77896,2019,Jalisco Cartel New Generation - Los Zetas,Jalisco Cartel New Generation - Los Zetas,Soluta village,"road that leads to the community of Soluta, Santa Maria Tonameca",15.781670000000002,-96.73667,Mexico,Americas,0
80769,2019,Jalisco Cartel New Generation - La Nueva Familia,Jalisco Cartel New Generation - La Nueva Familia,Zamora municipality,Cerro de la Arena,20.02141,-102.28598,Mexico,Americas,0
90961,2019,Jukun - Tiv,Jukun - Tiv,Wukari town,"Rafin Kada-Wukari road, Wukari LGA",7.85,9.783333,Nigeria,Africa,0
89951,2019,IS - Civilians,IS - Civilians,Magumeri town,Magumeri town,12.1131,12.8274,Nigeria,Africa,1
73205,2019,Libya: Government,Government of Libya - Forces of the House of Representatives,QarahbullÄ« town,Garrabulli,32.745,13.71475,Libya,Africa,3
38563,2019,Cameroon: Ambazonia,Government of Cameroon - Ambazonia insurgents,Kumbo town,"in Ndop, Bafu, Kumbo, Bamenda in Northwest, and Mamfe and Kumba in Southwest",6.2,10.66667,Cameroon,Africa,0
17532,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Almar district,"Almar district, Faryab",35.95663300000001,64.295198,Afghanistan,Asia,0
34750,2019,IS - Civilians,IS - Civilians,Pendjari National Park,"Pendjari National Park,",11.04999,1.51667,Benin,Africa,1
20953,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Garmser district,Garmsir district,30.852922,64.131675,Afghanistan,Asia,0
18110,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Talawka village,Telawka area of Kunduz City,36.7904,68.8307,Afghanistan,Asia,1
48950,2019,CMC - NDC-R,CMC - NDC-R,Lwama village,Lwama village in Masisi territory,-1.175414,28.816667,Dem. Rep. of the Congo,Africa,0
156045,2019,Syria: Government,Government of Syria - Syrian insurgents,Southern Aleppo governorate,southern countryside of Aleppo,36.0,37.2,Syria,Middle East,0
167570,2019,IS - SDF,IS - SDF,Baghuz Fawqani village,Baghuz farms,34.458611,40.950556,Syria,Middle East,0
20558,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Chahar Deh village,Chahar Deh area of Muqur district of southern Ghazni province,32.812,67.7679,Afghanistan,Asia,0
156087,2019,Syria: Government,Government of Syria - Syrian insurgents,Syria,Hama and Idlib countryside,35.0,38.0,Syria,Middle East,0
19067,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Mizan district,Regi area of Mizan district,32.178461,66.508063,Afghanistan,Asia,0
21354,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Lala Gozar town,Lalah Gozar area of Khwaja Bahawoddin district,37.3645,69.5555,Afghanistan,Asia,0
21385,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Gulran district,Golran District.,35.133102,61.570028,Afghanistan,Asia,1
64643,2019,Government of Iran - Civilians,Government of Iran - Civilians,Ahvaz town,"Ahvaz, Khuzestan",31.320278,48.669167,Iran,Middle East,1
17699,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Rodat district,"Rodat and Khogyani districts, Nangarhar",34.273015,70.56796800000002,Afghanistan,Asia,0
84017,2019,Ansar al-Sunnah - Civilians,Ansar al-Sunnah - Civilians,Quitufo village,"Matapata village, less than 20 km from Palma district headquarters and the Quitupo community on the Afungi Peninsula",-10.822387,40.521926,Mozambique,Africa,2
156747,2019,Syria: Government,Government of Syria - Syrian insurgents,Qasabiyeh village,Qassabiyyeh village,35.46797700000001,36.493239,Syria,Middle East,0
156323,2019,Syria: Government,Government of Syria - Syrian insurgents,Rakaya Sijneh village,Rakaya,35.503793,36.576833,Syria,Middle East,1
101573,2019,Philippines: Islamic State,Government of Philippines - IS,Tukanalipao village,"Barangay Tukanalipao, Mamasapano, Maguindanao",6.9311110000000005,124.505,Philippines,Asia,0
167472,2019,IS - SDF,IS - SDF,Baghuz Fawqani village,IS enclave east of Euphrates,34.458611,40.950556,Syria,Middle East,0
64575,2019,Iran: Government,Government of Iran - PJAK,Beyuleh village,"village of Beyuleh in the Sharwineh rural area, in the Kalashi District of Javanrud County in western Kermanshah Province",34.8387,46.3355,Iran,Middle East,0
59087,2019,India: Kashmir,Government of India - Kashmir insurgents,Dalipora village,at Delipora area in district Pulwama,33.870396,74.890991,India,Asia,1
40210,2020,UPC - Civilians,UPC - Civilians,Goubali village,Koutaja located 5 km east of the village of Goubali (58 km from Bambari on the Bamabri-Ippy axis),5.881057,21.069052,Central African Republic,Africa,0
24019,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Dobandi village,a military base in the Do Bandi area of Chardara District,36.6908,68.8137,Afghanistan,Asia,0
79502,2020,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Tijuana town,Pedregal de Santa Julia neighborhood,32.5027,-117.00371,Mexico,Americas,0
82736,2020,Sinaloa Cartel - Chapitos faction - Sinaloa Cartel - Los Mayos faction,Sinaloa Cartel - Chapitos faction - Sinaloa Cartel - Los Mayos faction,Navolato municipality,town of La Laguna Sindicatura de San Pedro Navolato.,24.73457,-107.68282,Mexico,Americas,0
84797,2020,Myanmar (Burma): Kachin,Government of Myanmar (Burma) - KIO,Manton township,Mandung Township,23.25114,97.120372,Myanmar (Burma),Asia,0
88422,2020,Niger: Islamic State,Government of Niger - IS,Tamalaoulaout village,"Tillaberi region near the border with Mali

Tamalaoulaou in the department of Abala in the region of TillabÃ©ri",15.1805,3.6974,Niger,Africa,0
37759,2020,Government of Cameroon - Civilians,Government of Cameroon - Civilians,Bafut sub-division,"Okwala, a village in Lower Bafut, Bamenda, North West Region",6.085897,10.069539,Cameroon,Africa,0
22811,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Nawa-i-Barak Zayi district,Nawa district of southern Helmand province,31.270823,64.091336,Afghanistan,Asia,2
35477,2020,Comando Vermelho - GDE,Comando Vermelho - GDE,Juazeiro do Norte town,city of Juazeiro do Norte,-7.21306,-39.31528,Brazil,Americas,0
22905,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Shakardara district,Shakar Dara district of Kabul,34.663825,69.036425,Afghanistan,Asia,0
81013,2020,Jalisco Cartel New Generation - La Nueva Familia,Jalisco Cartel New Generation - La Nueva Familia,Arcelia town,"Iguala-Ciudad Altamirano highway, in the municipality of Arcelia, Guerrero",18.31847,-100.28148,Mexico,Americas,0
46013,2020,IS - Civilians,IS - Civilians,Mambasa territory,"Mbingi village, Ituri region

west of the city of Oicha, in Beni territory",1.35,29.05,Dem. Rep. of the Congo,Africa,3
79837,2020,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Jerez de GarcÃ­a Salinas town,"Calle Dolores and CallejÃ³n Francisco Villa, Jerez",22.64862,-102.99034,Mexico,Americas,0
22479,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Khanabad district,Dokan-e-Adam Khan area from Khan Abad District,36.606315,69.111852,Afghanistan,Asia,1
38686,2020,Cameroon: Ambazonia,Government of Cameroon - Ambazonia insurgents,Bamenda town,in Bamenda,5.9597,10.14597,Cameroon,Africa,0
108369,2020,Al-Shabaab - Ma'awisley,Al-Shabaab - Ma'awisley,Beero Yabaal village,Bero Yabal village in Bula Burde town,4.049937,45.570577,Somalia,Africa,0
44897,2020,Angola: Cabinda,Government of Angola - FLEC-FAC-TN,Bikondolo town,out on the border with Massabi (into the territory of the Republic of the Congo),-4.965862,12.073164,Congo,Africa,0
92932,2020,Nigeria: Islamic State,Government of Nigeria - IS,Baga village,Baga town,13.09466,13.823429999999998,Nigeria,Africa,0
71076,2020,Government of Israel - Civilians,Government of Israel - Civilians,Jerusalem city,in the alleys of the walled Old City near Lions' Gate,31.783333,35.216667,Israel,Middle East,1
157864,2020,Syria: Government,Government of Syria - Syrian insurgents,Shinan village,"village of Shanan in Jabal al-Zawiya, south of Idlib",35.737998,36.61223,Syria,Middle East,1
21795,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Farah town,"Province capital, Farah",32.373795,62.1157,Afghanistan,Asia,0
79795,2020,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Tijuana town,Zona Centro,32.5027,-117.00371,Mexico,Americas,0
47741,2020,Dem. Rep. of the Congo: Government,Government of Dem. Rep. of the Congo - APCLS,Kinyumba village,Kinyumba village in Masisi territory,-1.227668,28.744857,Dem. Rep. of the Congo,Africa,0
108689,2020,Government of South Sudan - Civilians,Government of South Sudan - Civilians,Romic village,"market in Romic, Tonj East, Warap",7.972892,29.284675,South Sudan,Africa,1
63284,2020,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),New Delhi city,Gamri village,28.613889,77.208889,India,Asia,0
93013,2020,Nigeria: Islamic State,Government of Nigeria - IS,Komala village,in Komala,11.489108,12.964974,Nigeria,Africa,0
74490,2020,Mali: Government,Government of Mali - JNIM,Between Kidal and Gao,on the Gao - Kidal axis,17.338931,0.721631,Mali,Africa,1
50109,2020,Egypt: Islamic State,Government of Egypt - IS,North Sinai governorate,North Sinai Governorate,30.5,33.7,Egypt,Middle East,0
38619,2020,Cameroon: Ambazonia,Government of Cameroon - Ambazonia insurgents,Muyuka town,"in Muyuka, South West Region of Cameroon",4.2898,9.4103,Cameroon,Africa,0
49722,2020,"AFP-Gutabara, RED-TABARA , Twiganeho - CNPSC","AFP-Gutabara, RED-TABARA , Twiganeho - CNPSC",Sanganyi village,at Sanganyi village in Fizi territory,-3.78143,28.80072,Dem. Rep. of the Congo,Africa,0
107042,2020,Somalia: Government,Government of Somalia - Al-Shabaab,Belet Weyne town,Ba'adweyne,4.735833,45.203611,Somalia,Africa,0
81578,2020,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,LeÃ³n town,in the Los Castillos neighborhood,21.13052,-101.671,Mexico,Americas,0
106997,2020,Somalia: Government,Government of Somalia - Al-Shabaab,Abal village,Abal village,3.9412,43.93899999999999,Somalia,Africa,0
21615,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Nad Ali district (Marja),"Nahar Saraj and Nad Ali districts, Helmand province",31.625941,63.861445,Afghanistan,Asia,0
81753,2020,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,Apaseo El Grande town,La Presita community,20.5453,-100.687388,Mexico,Americas,0
106900,2020,Somalia: Government,Government of Somalia - Al-Shabaab,Qunyo Barrow village,vicinity of Kunya Barow,0.800088,43.385188,Somalia,Africa,0
24081,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Zhari district,"Dand, Zheri and Maiwand districts",31.640454,65.397591,Afghanistan,Asia,0
22264,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Shatori village,"Shahtor Nawa (Shah Tu) area of the restive Tagab district, Kapisa",34.8041,69.6428,Afghanistan,Asia,0
157601,2020,Syria: Government,Government of Syria - Syrian insurgents,Daraa town,Daraa city,32.61889,36.10213,Syria,Middle East,2
47389,2020,CNPSC - Civilians,CNPSC - Civilians,Lengwe village,"localities of Nkulu, Lengwe and Bandale, in Nyunzu territory [Tanganyika Province, south-east DR Congo].These localities are, respectively, 15km and 18km from the locality of Ishilengwe",-5.479962,27.683333,Dem. Rep. of the Congo,Africa,2
83594,2020,Cartel del Sur - Los Rojos,Cartel del Sur - Los Rojos,Chilpancingo town,club called The Dog,17.5506,-99.50578,Mexico,Americas,0
79438,2020,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Tijuana town,Tijuana,32.5027,-117.00371,Mexico,Americas,2
21896,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Chimtal district,"Chamtal district, Balkh",36.52289,66.597061,Afghanistan,Asia,0
24257,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Shah Wali Kot district,"Dand, Zheri, Panjwai and Shah Wali Kot districts.",32.080455,66.007358,Afghanistan,Asia,0
72446,2020,Kenya: Northeastern Province and Coast,Government of Kenya - Al-Shabaab,Jarajira (Amuma) village,Amuma police patrol base in Fafi,-0.435067,40.580336,Kenya,Africa,0
36086,2020,Burkina Faso: Islamic State,Government of Burkina Faso - IS,Namssiguia village,"Namssiguia village, Bam province",13.83173,-1.60816,Burkina Faso,Africa,0
23397,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Atghar district,"Atghar, Shah Joy & Arghandab district of Zabul province",31.725736,67.39018100000001,Afghanistan,Asia,0
22186,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Gosfandi district,Gosfandy District,36.085626,66.517297,Afghanistan,Asia,2
23017,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Dahan Karo village,Dahan-e-Kro area of Doshi District,35.5945,68.8011,Afghanistan,Asia,0
79441,2020,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Ensenada town,city of Ensenada,31.86613,-116.59972,Mexico,Americas,0
89383,2020,Nigeria: Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Pulka town,along Gwoza-Pulka Road in the Pulka area of Borno State,11.226071,13.783778,Nigeria,Africa,0
22819,2020,Afghanistan: Government,Government of Afghanistan - Taleban,Sangani village,"Pakh Sangani area of Khogyani District, Nangarhar province",34.164,70.1454,Afghanistan,Asia,0
82746,2020,Sinaloa Cartel - Chapitos faction - Sinaloa Cartel - Los Mayos faction,Sinaloa Cartel - Chapitos faction - Sinaloa Cartel - Los Mayos faction,CuliacÃ¡n town,"direction of Chiqueritos
International-Mexico Highway 15, south of CuliacÃ¡n",24.79032,-107.38782,Mexico,Americas,0
83752,2020,IS - Civilians,IS - Civilians,Mahate village,near Mahate village,-12.52389,40.42306,Mozambique,Africa,5
93039,2020,Nigeria: Islamic State,Government of Nigeria - IS,Mandara Girau village,in Mandaragirau,10.69577,12.33134,Nigeria,Africa,0
67180,2020,Iraq: Government,Government of Iraq - IS,ÅžalÄá¸© ad DÄ«n province,"Diyala, Salah ad-Din and Kirkuk provinces",34.5,43.65,Iraq,Middle East,0
91604,2020,Fulani - Tiv,Fulani - Tiv,Guma lga,"Torkula, Kponko and Kaseyo villages in Mbadwem ward of Guma LGA",7.96667,8.76667,Nigeria,Africa,0
157801,2020,Syria: Government,Government of Syria - Syrian insurgents,Kansafrah town,Kansafrah town,35.65935,36.48547,Syria,Middle East,0
74534,2020,Mali: Government,Government of Mali - JNIM,Farabougou village,Farabougoum Segou region,14.8921,-6.1414,Mali,Africa,0
107991,2020,Al-Shabaab - Civilians,Al-Shabaab - Civilians,Lower Juba region,Jorahha area,0.0,42.0,Somalia,Africa,1
34102,2020,Azerbaijan: Artsakh (Nagorno-Karabakh),Government of Azerbaijan - Republic of Artsakh,Vardenis town,Vardenis,40.183289,45.73053,Armenia,Europe,1
81597,2020,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,Irapuato town,Irapuato,20.67675,-101.35628,Mexico,Americas,0
